City,District,OBJECTID,REPORTYEAR,REPORTDATE,ADDRESS,ReportNumber,PropertyStatus,PropValue,Serial,Disposition,CallNumber,x,y
BOULDER,District 1,166,2015,2015-05-15,13XX ALPINE,1570667,STOLEN,350,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061610.04966296,1252263.88743039
BOULDER,District 3M,167,2015,2015-05-15,10XX ARAPAHOE,1505955,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061133.26435712,1248002.07013545
BOULDER,District 3M,168,2015,2015-05-15,17XX BROADWAY,1570669,STOLEN,800,No,Online Report - No Call Disposition,Online Report - No Call Number,3062022.05276167,1248208.26600826
BOULDER,,169,2015,2015-05-16,VALID ADDRESS UNAVAILABLE,1570671,STOLEN,550,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 5,170,2015,2015-05-16,34XX ASH,1505982,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number,3069465.86471546,1241071.91365669
BOULDER,District 5,171,2015,2015-05-16,34XX ASH,1505982,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number,3069465.86471546,1241071.91365669
BOULDER,,172,2015,2015-05-16,VALID ADDRESS UNAVAILABLE,1570670,STOLEN,850,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 1,173,2015,2015-05-18,45XX 8TH,1570673,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3059643.74898768,1263749.15979822
BOULDER,District 1,174,2015,2015-05-20,12XX ELDER,1506167,STOLEN,1514,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061239.61511795,1254110.6616153
BOULDER,District 5,175,2015,2015-05-21,24XX BASELINE,1570687,STOLEN,550,No,Online Report - No Call Disposition,Online Report - No Call Number,3066580.51296584,1242835.19416877
BOULDER,District 3C,176,2015,2015-05-21,22XX GOSS,1570690,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3065770.63664112,1248903.97150095
BOULDER,District 2,177,2015,2015-05-21,23XX 30TH,1506201,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number,3068864.11424706,1251877.16190494
BOULDER,District 5,178,2015,2015-05-22,17XX VIEW POINT,1506230,STOLEN,3000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065752.88113878,1232248.70534728
BOULDER,District 3C,179,2015,2015-05-23,21XX GROVE,1506273,STOLEN,3000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065394.86484121,1248470.41250018
BOULDER,District 3C,180,2015,2015-05-23,21XX GROVE,1506273,STOLEN,3500,No,Online Report - No Call Disposition,Online Report - No Call Number,3065394.86484121,1248470.41250018
BOULDER,District 4,181,2015,2015-05-23,30XX MADISON,1570706,STOLEN,870,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069287.41439461,1245160.18109329
BOULDER,District 3C,182,2015,2015-05-23,13XX BROADWAY,1506284,STOLEN,750,No,Online Report - No Call Disposition,Online Report - No Call Number,3062491.34189799,1246596.10906773
BOULDER,,183,2015,2015-05-24,15XX ,1570698,STOLEN,3500,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,184,2015,2015-05-24,VALID ADDRESS UNAVAILABLE,1570699,STOLEN,4200,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3M,185,2015,2015-05-25,10XX PEARL,1570701,STOLEN,2200,No,Online Report - No Call Disposition,Online Report - No Call Number,3060929.28225074,1249301.076198
BOULDER,,186,2015,2015-05-25,2XX ,1506367,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 1,187,2015,2015-05-26,26XX JUNIPER,1506370,STOLEN,15,No,Online Report - No Call Disposition,Online Report - No Call Number,3066627.91485891,1256485.00368943
BOULDER,District 1,188,2015,2015-05-26,26XX JUNIPER,1506370,STOLEN,459,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066627.91485891,1256485.00368943
BOULDER,District 3C,189,2015,2015-05-26,17XX 13TH,1570704,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3062382.49347082,1248552.14425903
BOULDER,District 5,190,2015,2015-05-27,15XX LEHIGH,1570713,STOLEN,239,No,Online Report - No Call Disposition,Online Report - No Call Number,3066910.8887604,1232854.80481943
BOULDER,District 3C,191,2015,2015-05-28,23XX GOSS,1570743,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3066018.614561,1248965.53775254
BOULDER,,192,2015,2015-05-28,VALID ADDRESS UNAVAILABLE,1570710,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,193,2015,2015-05-29,VALID ADDRESS UNAVAILABLE,1570707,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3,194,2015,2015-05-29,20XX WALNUT,1506550,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3064724.36459306,1249727.91241033
BOULDER,District 2,195,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,3400,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,196,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,7000,No,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,197,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,4200,No,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,198,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,3738,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,199,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,1700,No,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,200,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,2800,No,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,201,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,2500,No,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,202,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,14000,No,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,203,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,3400,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,204,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,3400,No,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,205,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,2899,No,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,206,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,3550,No,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,207,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,1250,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,208,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,3000,No,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,209,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,1800,No,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 2,210,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,14000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070607.13039988,1248417.31859559
BOULDER,District 3M,211,2015,2015-05-30,10XX PEARL,1570723,STOLEN,1625,No,Online Report - No Call Disposition,Online Report - No Call Number,3061182.36532894,1249439.66261422
BOULDER,,212,2015,2015-05-30,VALID ADDRESS UNAVAILABLE,1570744,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3C,213,2015,2015-05-30,23XX GOSS,1570764,STOLEN,200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066018.614561,1248965.53775254
BOULDER,District 2,214,2015,2015-05-30,33XX TALISMAN,1506618,STOLEN,621,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3071218.89979412,1255983.47991587
BOULDER,,215,2015,2015-05-31,VALID ADDRESS UNAVAILABLE,1570750,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 1,216,2015,2015-05-31,11XX MAXWELL,1570753,STOLEN,350,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3060842.39208404,1250894.99967152
BOULDER,,217,2015,2015-05-31,VALID ADDRESS UNAVAILABLE,1506643,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,218,2015,2015-05-31,VALID ADDRESS UNAVAILABLE,1506643,STOLEN,4000,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,219,2015,2015-05-31,VALID ADDRESS UNAVAILABLE,1506643,STOLEN,4000,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3M,220,2015,2015-06-01,11XX PEARL,1570725,STOLEN,700,No,Online Report - No Call Disposition,Online Report - No Call Number,3061594.81264374,1249298.97520117
BOULDER,District 3M,221,2015,2015-06-01,18XX BROADWAY,1570729,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061668.11545133,1248947.28766572
BOULDER,District 1,222,2015,2015-06-01,27XX MAPLETON,1570728,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3067387.86459101,1252304.78741582
BOULDER,District 1,223,2015,2015-06-02,12XX VIOLET,1570738,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3061169.20527589,1262876.10445272
BOULDER,District 3,224,2015,2015-06-02,23XX PINE,1570735,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3065701.61448909,1251228.28705696
BOULDER,District 2,225,2015,2015-06-03,28XX KALMIA,1570756,STOLEN,260,No,Online Report - No Call Disposition,Online Report - No Call Number,3068100.86426968,1257065.16126361
BOULDER,District 2,226,2015,2015-06-03,28XX KALMIA,1570756,STOLEN,350,No,Online Report - No Call Disposition,Online Report - No Call Number,3068100.86426968,1257065.16126361
BOULDER,District 1,227,2015,2015-06-04,31XX FREMONT,1506815,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3065873.11447218,1254381.91167518
BOULDER,District 1,228,2015,2015-06-04,31XX FREMONT,1506815,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3065873.11447218,1254381.91167518
BOULDER,District 1,229,2015,2015-06-04,14XX LEE HILL,1570759,STOLEN,3000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062023.95006046,1265387.64985896
BOULDER,District 3M,230,2015,2015-06-04,19XX 15TH,1570760,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number,3062606.86534655,1249447.41226388
BOULDER,District 1,231,2015,2015-06-05,31XX JEFFERSON,1506878,STOLEN,1200,No,Online Report - No Call Disposition,Online Report - No Call Number,3062239.11508608,1254756.66156281
BOULDER,District 1,232,2015,2015-06-05,22XX BALSAM,1570766,STOLEN,379,No,Online Report - No Call Disposition,Online Report - No Call Number,3065043.54997014,1252993.8424149
BOULDER,District 3M,233,2015,2015-06-05,10XX PEARL,1570767,STOLEN,1400,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3060929.28225074,1249301.076198
BOULDER,District 3,234,2015,2015-06-05,8XX PINE,1570768,STOLEN,3000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3060272.86575164,1249745.28738721
BOULDER,District 3,235,2015,2015-06-05,8XX PINE,1570768,STOLEN,634,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3060272.86575164,1249745.28738721
BOULDER,,236,2015,2015-06-05,VALID ADDRESS UNAVAILABLE,1570769,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,237,2015,2015-06-06,VALID ADDRESS UNAVAILABLE,1570771,STOLEN,750,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3,238,2015,2015-06-06,14XX FOLSOM,1570772,STOLEN,1200,No,Online Report - No Call Disposition,Online Report - No Call Number,3066533.51072594,1247378.4760751
BOULDER,District 1,239,2015,2015-06-07,35XX 28TH,1570774,STOLEN,200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067352.39188881,1257329.69183035
BOULDER,,240,2015,2015-06-07,VALID ADDRESS UNAVAILABLE,1570782,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3C,241,2015,2015-06-07,11XX 11TH,1570781,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061892.11525258,1245900.41264678
BOULDER,District 2,242,2015,2015-06-08,33XX VALMONT,1507002,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3070118.86394592,1253477.28705209
BOULDER,District 2,243,2015,2015-06-08,33XX VALMONT,1507002,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3070118.86394592,1253477.28705209
BOULDER,District 3,244,2015,2015-06-08,18XX 22ND,1570784,STOLEN,1200,No,Online Report - No Call Disposition,Online Report - No Call Number,3065333.11453694,1249478.16256934
BOULDER,District 4,245,2015,2015-06-08,49XX TABLE MESA,1507042,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3074809.83536496,1238021.21558065
BOULDER,District 3,246,2015,2015-06-09,17XX MARINE,1570788,STOLEN,450,No,Online Report - No Call Disposition,Online Report - No Call Number,3063768.61517058,1247993.41264875
BOULDER,District 4,247,2015,2015-06-09,49XX TABLE MESA,1570789,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3074809.83536496,1238021.21558065
BOULDER,District 1,248,2015,2015-06-09,9XX VIOLET,1570790,STOLEN,150,No,Online Report - No Call Disposition,Online Report - No Call Number,3059092.01198258,1262492.65646356
BOULDER,District 3C,249,2015,2015-06-10,10XX UNIVERSITY,1507108,STOLEN,1,No,Online Report - No Call Disposition,Online Report - No Call Number,3061840.32744502,1246815.02409188
BOULDER,District 2,250,2015,2015-06-10,32XX IRON FORGE,1570792,STOLEN,590,No,Online Report - No Call Disposition,Online Report - No Call Number,3069581.79380074,1252912.61213745
BOULDER,District 1,251,2015,2015-06-10,15XX UPLAND,1570794,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3062438.86511871,1262039.03583394
BOULDER,,252,2015,2015-06-11,VALID ADDRESS UNAVAILABLE,1570796,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3M,253,2015,2015-06-12,14XX WALNUT,1570799,STOLEN,700,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062725.17489335,1249284.93019984
BOULDER,District 1,254,2015,2015-06-13,18XX BALSAM,1507283,STOLEN,2500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3063583.36486288,1252742.91192147
BOULDER,District 1,255,2015,2015-06-13,18XX BALSAM,1507283,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3063583.36486288,1252742.91192147
BOULDER,,256,2015,2015-06-15,VALID ADDRESS UNAVAILABLE,1570803,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,257,2015,2015-06-15,VALID ADDRESS UNAVAILABLE,1570804,STOLEN,595,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 4,258,2015,2015-06-15,5XX 30TH,1507338,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number,3068661.98243398,1242435.07209533
BOULDER,District 3C,259,2015,2015-06-15,10XX UNIVERSITY,1570806,STOLEN,650,No,Online Report - No Call Disposition,Online Report - No Call Number,3061840.32744502,1246815.02409188
BOULDER,,260,2015,2015-06-16,VALID ADDRESS UNAVAILABLE,1507375,STOLEN,150,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3C,261,2015,2015-06-16,11XX BROADWAY,1570809,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3062885.61522306,1245758.41265504
BOULDER,District 3C,262,2015,2015-06-16,17XX 15TH,1507420,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3063066.93209769,1248847.79830513
BOULDER,,263,2015,2015-06-17,VALID ADDRESS UNAVAILABLE,1570812,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 2,264,2015,2015-06-18,31XX CARBON,1507501,STOLEN,2500,No,Online Report - No Call Disposition,Online Report - No Call Number,3069342.55452666,1252592.70364461
BOULDER,District 2,265,2015,2015-06-18,31XX CARBON,1507501,STOLEN,6000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069342.55452666,1252592.70364461
BOULDER,,266,2015,2015-06-18,VALID ADDRESS UNAVAILABLE,1570811,STOLEN,1600,Yes,Online Report - No Call Disposition,Online Report - No Call Number
